ns_Segment,ns_Sub_Segment,ns_Sub_Sub_Segment,ns_Segment_amz,ns_price,source_offer_price,brand,series,actual_model_no,ns_model_no,ns_model_name,ns_DisplayName,ns_no_of_review,ns_review_rating,ns_model_number,source_product_id,source_affiliates,ns_B2B,breadcrumb,ns_product_name,ns_Other_forms,ns_Title,ns_upc1,ns_Ean1,ns_ean_list,manufacturer,product_warranty,Product_Description,ns_Studio,ns_Specifications,ns_Publisher,ns_Features,ns_Image_URLS,ns_URL,ns_Benefits,ns_Applications,Size,Color,Shipping,Return,ns_instock,ns_Image_Path,ns_active_flag,ns_merch_cat_path1,ns_merch_cat_path2,ns_norma_merch_cat_path1,ns_norma_merch_cat_path2,ns_salesrank,omni_b2b_psv,short_description,How_to_use,Ingredients
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Rosewood,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123133744,,,,Rosewood,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Copper,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/CopperMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123035440,,,,Copper,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Dull Gold,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123068208,,,,Dull Gold,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Pink Champagne,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123100976,,,,Pink Champagne,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Silver,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/SilverMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123166512,,,,Silver,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Baesic Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6493.heic |~| https://ellementco.com/cdn/shop/files/IMG_6498.heic |~| https://ellementco.com/cdn/shop/files/IMG_6490.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/baesic-nail-polish-5ml,,,,Nude,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Cheerleader Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6505.heic |~| https://ellementco.com/cdn/shop/files/IMG_6506.heic |~| https://ellementco.com/cdn/shop/files/IMG_6504.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/cheerleader-nail-polish-5ml,,,,Pink,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.",
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Copper Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6844.heic |~| https://ellementco.com/cdn/shop/files/IMG_6837.heic |~| https://ellementco.com/cdn/shop/files/IMG_6828.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/copper-1,,,,Metallic brown,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Dull gold Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6918.heic |~| https://ellementco.com/cdn/shop/files/IMG_6916.heic |~| https://ellementco.com/cdn/shop/files/IMG_6896.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/dull-gold-1,,,,Gold,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Pink Champagne  Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6861.heic |~| https://ellementco.com/cdn/shop/files/IMG_6853.heic |~| https://ellementco.com/cdn/shop/files/IMG_6864.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/pink-champagne-1,,,,Rose gold,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Rosewood Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6950.heic |~| https://ellementco.com/cdn/shop/files/IMG_6955.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/rosewood-1,,,,Red,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Silver Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6891.heic |~| https://ellementco.com/cdn/shop/files/IMG_6882.heic |~| https://ellementco.com/cdn/shop/files/IMG_6869.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/silver-1,,,,Metallic,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Baesic Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_9c0b543b-c390-4701-b8cb-c566ad50a887.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/basic-9-free-breathable-nail-polish-lacquer-10-ml,,,,Nude,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Berry Blush Vegan Nail Polish 10 ml,,,,,,,,,,,,,https://ellementco.com/cdn/shop/files/BerryBlushEdited-5.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-7.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-6.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-3.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-2.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-4.jpg |~| https://ellementco.com/cdn/shop/files/BerryBlushEdited-8.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/berry-blush-vegan-nail-polish-10-ml,,,,,,,,,,,,,,,,,,
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Blanc White Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_3af971a1-8d79-4e5a-8886-9f1ee1f688f5.png |~| https://ellementco.com/cdn/shop/files/8.jpg |~| https://ellementco.com/cdn/shop/files/9.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/blanc-white-nail-polish,,,,White,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Boardroom Queen Brown Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_118b533b-576e-428c-829f-7f25dcdee3d5.jpg |~| https://ellementco.com/cdn/shop/files/4_cccd53d7-b564-46a0-a724-ea3482badcf2.jpg |~| https://ellementco.com/cdn/shop/files/6_2dc2a2cf-d342-4e34-846d-d8823d4efeab.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/board-room-queen-light-brown-nail-polish,,,,Nude,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Cheerleader Pink Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_2732c0a9-5f6e-4c63-b4d2-cb44301dfc2e.png,https://ellementco.com//collections/vegan-nail-polishes/products/cheerleader-pink-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Chiffon Light Nude Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/Chiffon1.jpg |~| https://ellementco.com/cdn/shop/files/Chiffon6.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/chiffon-light-nude-nail-polish-10ml-1,,,,Nude,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry.  ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.  ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Cinnamon Spice Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/CinnamonSpice4_1.jpg |~| https://ellementco.com/cdn/shop/files/CinnamonSpice2_f955e21f-07e0-4d64-a5aa-7e0fb5849a07.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/cinammon-spice-light-maroon-with-glitter-nail-polish-10ml,,,,Light Maroon ,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Classic Red Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/2_1bc8f4b9-5c1b-4c31-916b-c31a76d4191b.png,https://ellementco.com//collections/vegan-nail-polishes/products/classic-red-9-free-breathable-nail-polish-lacquer-10-ml,,,,Red,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Copper Metallic Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1.2.png,https://ellementco.com//collections/vegan-nail-polishes/products/copper-metallic-nail-polish,,,,Copper,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
